PAPER_ID,DATABASE,CV_GROUP_V4,PAPER_DOI,CITATION,PAPER_FIRST_AUTHOR,PAPER_YEAR,N_SAMPLES
PAPER|GEOROC|CITATION_ID|14432,GEOROC,PAPER|GEOROC|CITATION_ID|14432,,[14432] MINCATO R. L. (2000),MINCATO,2000,119
PAPER|GEOROC|CITATION_ID|15916,GEOROC,PAPER|GEOROC|CITATION_ID|15916,,[15916] MINGRAM B. (2000),MINGRAM,2000,1
PAPER|GEOROC|CITATION_ID|5775,GEOROC,PAPER|GEOROC|CITATION_ID|5775,,[5775] NAKANO S. (2000),NAKANO,2000,16
PAPER|GEOROC|CITATION_ID|5786,GEOROC,PAPER|GEOROC|CITATION_ID|5786,,[5786] NAKASHIMA T. (2000),NAKASHIMA,2000,1
PAPER|GEOROC|CITATION_ID|4845,GEOROC,PAPER|GEOROC|CITATION_ID|4845,,[4845] NEUMANN E.-R. (2000),NEUMANN,2000,4
PAPER|GEOROC|CITATION_ID|3665,GEOROC,PAPER|GEOROC|CITATION_ID|3665,,[3665] QUANE S. L. (2000),QUANE,2000,80
PAPER|GEOROC|CITATION_ID|2705,GEOROC,PAPER|GEOROC|CITATION_ID|2705,,[2705] RENZULLI A. (2000),RENZULLI,2000,2
PAPER|GEOROC|CITATION_ID|2784,GEOROC,PAPER|GEOROC|CITATION_ID|2784,,[2784] REVILLON S. (2000),REVILLON,2000,1
PAPER|GEOROC|CITATION_ID|2785,GEOROC,PAPER|GEOROC|CITATION_ID|2785,,[2785] SCARROW J. H. (2000),SCARROW,2000,56
PAPER|GEOROC|CITATION_ID|8571,GEOROC,PAPER|GEOROC|CITATION_ID|8571,,[8571] SENO M. (2000),SENO,2000,2
PAPER|GEOROC|CITATION_ID|6532,GEOROC,PAPER|GEOROC|CITATION_ID|6532,,[6532] SHIPBOARD SCIENTIFIC PARTY  (2000),SHIPBOARD,2000,19
PAPER|GEOROC|CITATION_ID|6533,GEOROC,PAPER|GEOROC|CITATION_ID|6533,,[6533] SHIPBOARD SCIENTIFIC PARTY  (2000),SHIPBOARD,2000,5
PAPER|GEOROC|CITATION_ID|6534,GEOROC,PAPER|GEOROC|CITATION_ID|6534,,[6534] SHIPBOARD SCIENTIFIC PARTY  (2000),SHIPBOARD,2000,20
PAPER|GEOROC|CITATION_ID|6536,GEOROC,PAPER|GEOROC|CITATION_ID|6536,,[6536] SHIPBOARD SCIENTIFIC PARTY  (2000),SHIPBOARD,2000,11
PAPER|GEOROC|CITATION_ID|1544,GEOROC,PAPER|GEOROC|CITATION_ID|1544,,[1544] SIGMARSSON O. (2000),SIGMARSSON,2000,5
PAPER|GEOROC|CITATION_ID|2497,GEOROC,PAPER|GEOROC|CITATION_ID|2497,,[2497] SOBOLEV A. V. (2000),SOBOLEV,2000,1
PAPER|GEOROC|CITATION_ID|4831,GEOROC,PAPER|GEOROC|CITATION_ID|4831,,[4831] STEINTHORSSON S. (2000),STEINTHORSSON,2000,6
PAPER|GEOROC|CITATION_ID|5297,GEOROC,PAPER|GEOROC|CITATION_ID|5297,,[5297] TAMURA Y. (2000),TAMURA,2000,16
PAPER|GEOROC|CITATION_ID|13171,GEOROC,PAPER|GEOROC|CITATION_ID|13171,,[13171] TATSUMI Y. (2000),TATSUMI,2000,7
PAPER|PETDB|CITATION_SHA1|5d39fa0661b49549,PetDB,PAPER|PETDB|CITATION_SHA1|5d39fa0661b49549,,"Taylor, R. N., Murton, B. J., ... Hilton, D. R. (2000). CONTROLS ON MAGMATIC DEGASSING ALONG THE REYKJANES RIDGE WITH IMPLICATIONS FOR THE HELIUM PARADOX. EARTH PLANET SCI LETT, 183, 43-50.",TAYLOR,2000,3
PAPER|GEOROC|CITATION_ID|4843,GEOROC,PAPER|GEOROC|CITATION_ID|4843,,[4843] THIRLWALL M. F. (2000),THIRLWALL,2000,35
PAPER|GEOROC|CITATION_ID|5145,GEOROC,PAPER|GEOROC|CITATION_ID|5145,,[5145] THOMPSON R. N. (2000),THOMPSON,2000,1
PAPER|GEOROC|CITATION_ID|4840,GEOROC,PAPER|GEOROC|CITATION_ID|4840,,[4840] UJIKE O. (2000),UJIKE,2000,11
PAPER|GEOROC|CITATION_ID|6325,GEOROC,PAPER|GEOROC|CITATION_ID|6325,,[6325] AHIJADO A. (2001),AHIJADO,2001,17
PAPER|GEOROC|CITATION_ID|8935,GEOROC,PAPER|GEOROC|CITATION_ID|8935,,[8935] ANDERSON R. G. (2001),ANDERSON,2001,3
PAPER|GEOROC|CITATION_ID|6483,GEOROC,PAPER|GEOROC|CITATION_ID|6483,,[6483] BAKSI A. K.(2001)  [GeoReM [212] ],BAKSI,2001,10
PAPER|GEOROC|CITATION_ID|8844,GEOROC,PAPER|GEOROC|CITATION_ID|8844,,[8844] BARDINTZEFF J.-M. (2001),BARDINTZEFF,2001,10
PAPER|GEOROC|CITATION_ID|4294,GEOROC,PAPER|GEOROC|CITATION_ID|4294,,[4294] BERGMANIS E. C. (2001),BERGMANIS,2001,11
PAPER|GEOROC|CITATION_ID|4066,GEOROC,PAPER|GEOROC|CITATION_ID|4066,,[4066] BURKHARD D. J. M. (2001),BURKHARD,2001,6
PAPER|GEOROC|CITATION_ID|12930,GEOROC,PAPER|GEOROC|CITATION_ID|12930,,[12930] CARRACEDO J. C. (2001),CARRACEDO,2001,29
PAPER|GEOROC|CITATION_ID|6485,GEOROC,PAPER|GEOROC|CITATION_ID|6485,,[6485] CHATTERJEE N. (2001),CHATTERJEE,2001,9
PAPER|PETDB|CITATION_SHA1|054668b9973ca3b1,PetDB,PAPER|PETDB|CITATION_SHA1|054668b9973ca3b1,,"Chauvel, C., Blichert-toft, J. (2001). A HAFNIUM ISOTOPE AND TRACE ELEMENT PERSPECTIVE ON MELTING OF THE DEPLETED MANTLE. EARTH PLANET SCI LETT, 190, 137-151.",CHAUVEL,2001,4
PAPER|GEOROC|CITATION_ID|7111,GEOROC,PAPER|GEOROC|CITATION_ID|7111,,[7111] CHRISTIANSEN R. L. (2001),CHRISTIANSEN,2001,99
PAPER|GEOROC|CITATION_ID|4680,GEOROC,PAPER|GEOROC|CITATION_ID|4680,,[4680] DEMARCHI G. (2001),DEMARCHI,2001,5
PAPER|GEOROC|CITATION_ID|7265,GEOROC,PAPER|GEOROC|CITATION_ID|7265,,[7265] D^ORAZIO M. (2001),DORAZIO,2001,7
PAPER|GEOROC|CITATION_ID|4868,GEOROC,PAPER|GEOROC|CITATION_ID|4868,,[4868] GELDMACHER J. (2001),GELDMACHER,2001,12
PAPER|GEOROC|CITATION_ID|5129,GEOROC,PAPER|GEOROC|CITATION_ID|5129,,[5129] GLOTOV A. I. (2001),GLOTOV,2001,4
PAPER|GEOROC|CITATION_ID|6640,GEOROC,PAPER|GEOROC|CITATION_ID|6640,,[6640] GRACHEV A. F. (2001),GRACHEV,2001,28
PAPER|GEOROC|CITATION_ID|7981,GEOROC,PAPER|GEOROC|CITATION_ID|7981,,[7981] HEISTER L. E. (2001),HEISTER,2001,1
PAPER|GEOROC|CITATION_ID|11492,GEOROC,PAPER|GEOROC|CITATION_ID|11492,,[11492] HIRANO N. (2001),HIRANO,2001,2
PAPER|GEOROC|CITATION_ID|17794,GEOROC,PAPER|GEOROC|CITATION_ID|17794,,[17794] KALFOUN F. (2001),KALFOUN,2001,7
PAPER|GEOROC|CITATION_ID|6612,GEOROC,PAPER|GEOROC|CITATION_ID|6612,,[6612] KAMENETSKY V. S. (2001),KAMENETSKY,2001,2
PAPER|GEOROC|CITATION_ID|4869,GEOROC,PAPER|GEOROC|CITATION_ID|4869,,[4869] KITA I. (2001),KITA,2001,3
PAPER|GEOROC|CITATION_ID|6224,GEOROC,PAPER|GEOROC|CITATION_ID|6224,,[6224] LARA L. E. (2001),LARA,2001,10
PAPER|GEOROC|CITATION_ID|6333,GEOROC,PAPER|GEOROC|CITATION_ID|6333,,[6333] LEE JONG IK (2001),LEE,2001,7
PAPER|GEOROC|CITATION_ID|4593,GEOROC,PAPER|GEOROC|CITATION_ID|4593,,[4593] MACLENNAN J. (2001),MACLENNAN,2001,271
PAPER|GEOROC|CITATION_ID|6297,GEOROC,PAPER|GEOROC|CITATION_ID|6297,,[6297] MACLENNAN J. (2001),MACLENNAN,2001,72
PAPER|GEOROC|CITATION_ID|4291,GEOROC,PAPER|GEOROC|CITATION_ID|4291,,[4291] MARSH J. S. (2001),MARSH,2001,13
PAPER|GEOROC|CITATION_ID|4281,GEOROC,PAPER|GEOROC|CITATION_ID|4281,,[4281] MELLUSO L. (2001),MELLUSO,2001,55
PAPER|PETDB|CITATION_SHA1|7f82fe13a15099e0,PetDB,PAPER|PETDB|CITATION_SHA1|7f82fe13a15099e0,,"Meurer, W., Sturm, M. E., ... Karson, J. A. (2001). BASALT COMPOSITIONS FROM THE MID-ATLANTIC RIDGE AT THE SMARK AREA (22 DEG 30' N TO 22 DEG 50' N) - IMPLICATIONS FOR PARENTAL LIQUID VARIABILITY AT ISOTOPICALLY HOMOGENEOUS SPREADING CENTERS. EARTH PLANET SCI LETT, 186, 451-469.",MEURER,2001,35
PAPER|GEOROC|CITATION_ID|14038,GEOROC,PAPER|GEOROC|CITATION_ID|14038,,[14038] NISHIMURA T. (2001),NISHIMURA,2001,3
PAPER|PETDB|CITATION_SHA1|377e9627c06cbc5a,PetDB,PAPER|PETDB|CITATION_SHA1|377e9627c06cbc5a,,"Niu, Y., Bideau, R. D., ... Batiza, R. (2001). MANTLE COMPOSITIONAL CONTROL ON THE EXTENT OF MANTLE MELTING, CRUST PRODUCTION, GRAVITY ANOMALY, RIDGE MORPHOLOGY, AND RIDGE SEGMENTATION: A CASE STUDY AT THE MID-ATLANTIC RIDGE 3-35 DEG N. EARTH PLANET SCI LETT, 186, 383-399.",NIU,2001,25
PAPER|GEOROC|CITATION_ID|4015,GEOROC,PAPER|GEOROC|CITATION_ID|4015,,[4015] PHILIPP H. (2001),PHILIPP,2001,81
PAPER|GEOROC|CITATION_ID|4594,GEOROC,PAPER|GEOROC|CITATION_ID|4594,,[4594] PRESTVIK T.(2001)  [GeoReM [325] ],PRESTVIK,2001,12
PAPER|GEOROC|CITATION_ID|14657,GEOROC,PAPER|GEOROC|CITATION_ID|14657,,[14657] PUFFER J. H. (2001),PUFFER,2001,2
PAPER|GEOROC|CITATION_ID|14011,GEOROC,PAPER|GEOROC|CITATION_ID|14011,,[14011] RYABCHIKOV I. D. (2001),RYABCHIKOV,2001,22
PAPER|GEOROC|CITATION_ID|4067,GEOROC,PAPER|GEOROC|CITATION_ID|4067,,[4067] SANO T. (2001),SANO,2001,9
PAPER|GEOROC|CITATION_ID|4695,GEOROC,PAPER|GEOROC|CITATION_ID|4695,,[4695] SANO T. (2001),SANO,2001,324
PAPER|GEOROC|CITATION_ID|4692,GEOROC,PAPER|GEOROC|CITATION_ID|4692,,[4692] SKOVGAARD A. C. (2001),SKOVGAARD,2001,5
PAPER|GEOROC|CITATION_ID|4016,GEOROC,PAPER|GEOROC|CITATION_ID|4016,,[4016] SLATER L. (2001),SLATER,2001,1
PAPER|GEOROC|CITATION_ID|8579,GEOROC,PAPER|GEOROC|CITATION_ID|8579,,[8579] SONG XIE-YAN (2001),SONG,2001,25
PAPER|GEOROC|CITATION_ID|8722,GEOROC,PAPER|GEOROC|CITATION_ID|8722,,[8722] TALUSANI R. V. R. (2001),TALUSANI,2001,8
PAPER|GEOROC|CITATION_ID|4730,GEOROC,PAPER|GEOROC|CITATION_ID|4730,,[4730] TATSUMI Y. (2001),TATSUMI,2001,3
PAPER|GEOROC|CITATION_ID|4683,GEOROC,PAPER|GEOROC|CITATION_ID|4683,,[4683] THOMPSON GARY M. (2001),THOMPSON,2001,1
PAPER|GEOROC|CITATION_ID|10372,GEOROC,PAPER|GEOROC|CITATION_ID|10372,,[10372] VALLINAYAGAM G. (2001),VALLINAYAGAM,2001,4
PAPER|GEOROC|CITATION_ID|6326,GEOROC,PAPER|GEOROC|CITATION_ID|6326,,[6326] WASTEGARD S. (2001),WASTEGARD,2001,23
PAPER|GEOROC|CITATION_ID|7264,GEOROC,PAPER|GEOROC|CITATION_ID|7264,,[7264] XU YI-GANG (2001),XU,2001,25
PAPER|GEOROC|CITATION_ID|9300,GEOROC,PAPER|GEOROC|CITATION_ID|9300,,[9300] YAGI M. (2001),YAGI,2001,14
PAPER|GEOROC|CITATION_ID|12578,GEOROC,PAPER|GEOROC|CITATION_ID|12578,,[12578] ABRATIS M. (2002),ABRATIS,2002,28
PAPER|GEOROC|CITATION_ID|12427,GEOROC,PAPER|GEOROC|CITATION_ID|12427,,[12427] AGATA T. (2002),AGATA,2002,7
PAPER|GEOROC|CITATION_ID|5033,GEOROC,PAPER|GEOROC|CITATION_ID|5033,,[5033] ALVES S. (2002),ALVES,2002,2
PAPER|PETDB|CITATION_SHA1|96b4769452af016b,PetDB,PAPER|PETDB|CITATION_SHA1|96b4769452af016b,,"Andres, M., Blichert-toft, J., ... Schilling, J. (2002). HAFNIUM ISOTOPES IN BASALTS FROM THE SOUTHERN MID-ATLANTIC RIDGE FROM 40 DEG S TO 55 DEG S: DISCOVERY AND SHONA PLUME-RIDGE INTERACTIONS AND THE ROLE OF RECYCLED SEDIMENTS. GEOCHEM GEOPHYS GEOSYST, 3(10)",ANDRES,2002,2
PAPER|GEOROC|CITATION_ID|7933,GEOROC,PAPER|GEOROC|CITATION_ID|7933,,[7933] BLAIS S. (2002),BLAIS,2002,4
PAPER|GEOROC|CITATION_ID|11470,GEOROC,PAPER|GEOROC|CITATION_ID|11470,,[11470] BONNICHSEN B. (2002),BONNICHSEN,2002,30
PAPER|GEOROC|CITATION_ID|4738,GEOROC,PAPER|GEOROC|CITATION_ID|4738,,[4738] BREDDAM K. (2002),BREDDAM,2002,16
PAPER|GEOROC|CITATION_ID|5457,GEOROC,PAPER|GEOROC|CITATION_ID|5457,,[5457] BRYAN S. E. (2002),BRYAN,2002,2
PAPER|GEOROC|CITATION_ID|7555,GEOROC,PAPER|GEOROC|CITATION_ID|7555,,[7555] CLAGUE D. A. (2002),CLAGUE,2002,15
PAPER|GEOROC|CITATION_ID|5650,GEOROC,PAPER|GEOROC|CITATION_ID|5650,,[5650] CLEMENT J.-P. (2002),CLEMENT,2002,2
PAPER|GEOROC|CITATION_ID|5043,GEOROC,PAPER|GEOROC|CITATION_ID|5043,,[5043] CROCKET J. H. (2002),CROCKET,2002,5
PAPER|GEOROC|CITATION_ID|6181,GEOROC,PAPER|GEOROC|CITATION_ID|6181,,[6181] DAVIS A. S. (2002),DAVIS,2002,6
PAPER|GEOROC|CITATION_ID|5177,GEOROC,PAPER|GEOROC|CITATION_ID|5177,,[5177] DOUCET S. (2002),DOUCET,2002,43
PAPER|GEOROC|CITATION_ID|15222,GEOROC,PAPER|GEOROC|CITATION_ID|15222,,[15222] FEDOROV P. I. (2002),FEDOROV,2002,1
PAPER|GEOROC|CITATION_ID|5530,GEOROC,PAPER|GEOROC|CITATION_ID|5530,,[5530] FODEN J. D. (2002),FODEN,2002,11
PAPER|GEOROC|CITATION_ID|6235,GEOROC,PAPER|GEOROC|CITATION_ID|6235,,[6235] FRETZDORFF S. (2002),FRETZDORFF,2002,57
PAPER|GEOROC|CITATION_ID|5170,GEOROC,PAPER|GEOROC|CITATION_ID|5170,,[5170] FREY F. A. (2002),FREY,2002,30
PAPER|GEOROC|CITATION_ID|5174,GEOROC,PAPER|GEOROC|CITATION_ID|5174,,[5174] FREY F. A. (2002),FREY,2002,64
PAPER|GEOROC|CITATION_ID|5158,GEOROC,PAPER|GEOROC|CITATION_ID|5158,,[5158] GAFFNEY A. M. (2002),GAFFNEY,2002,8
PAPER|GEOROC|CITATION_ID|6186,GEOROC,PAPER|GEOROC|CITATION_ID|6186,,[6186] GEIST D. J. (2002),GEIST,2002,145
PAPER|GEOROC|CITATION_ID|7779,GEOROC,PAPER|GEOROC|CITATION_ID|7779,,[7779] GEORGE R. M. M. (2002),GEORGE,2002,28
PAPER|GEOROC|CITATION_ID|6185,GEOROC,PAPER|GEOROC|CITATION_ID|6185,,[6185] HAASE K. M. (2002),HAASE,2002,4
PAPER|PETDB|CITATION_SHA1|1746f250834579fc,PetDB,PAPER|PETDB|CITATION_SHA1|1746f250834579fc,,"Haase, K. M. (2002). GEOCHEMICAL CONSTRAINTS ON MAGMA SOURCES AND MIXING PROCESSES IN EASTER MICROPLATE MORB (SE PACIFIC); A CASE STUDY OF PLUME-RIDGE INTERACTION. CHEMICAL GEOLOGY, 182, 335-355.",HAASE,2002,5
PAPER|GEOROC|CITATION_ID|10529,GEOROC,PAPER|GEOROC|CITATION_ID|10529,,[10529] HANSEN H. (2002),HANSEN,2002,54
PAPER|GEOROC|CITATION_ID|4807,GEOROC,PAPER|GEOROC|CITATION_ID|4807,,[4807] HAURI E. H. (2002),HAURI,2002,1
PAPER|GEOROC|CITATION_ID|8889,GEOROC,PAPER|GEOROC|CITATION_ID|8889,,[8889] HICKEY-VARGAS R. (2002),HICKEYVARGAS,2002,7
PAPER|GEOROC|CITATION_ID|15437,GEOROC,PAPER|GEOROC|CITATION_ID|15437,,[15437] HOERNLE K. A. (2002),HOERNLE,2002,5
PAPER|GEOROC|CITATION_ID|6415,GEOROC,PAPER|GEOROC|CITATION_ID|6415,,[6415] HOOPER P. R. (2002),HOOPER,2002,325
PAPER|GEOROC|CITATION_ID|4939,GEOROC,PAPER|GEOROC|CITATION_ID|4939,,[4939] INGLE S. P. (2002),INGLE,2002,35
PAPER|GEOROC|CITATION_ID|9710,GEOROC,PAPER|GEOROC|CITATION_ID|9710,,[9710] ISHIWATARI A. (2002),ISHIWATARI,2002,11
PAPER|GEOROC|CITATION_ID|6315,GEOROC,PAPER|GEOROC|CITATION_ID|6315,,[6315] JENNINGS A. E. (2002),JENNINGS,2002,6
PAPER|GEOROC|CITATION_ID|9190,GEOROC,PAPER|GEOROC|CITATION_ID|9190,,[9190] JOHNSON K. T. M. (2002),JOHNSON,2002,198
PAPER|GEOROC|CITATION_ID|5653,GEOROC,PAPER|GEOROC|CITATION_ID|5653,,[5653] JORGENSEN J. O.(2002)  [GeoReM [259] ],JORGENSEN,2002,5
PAPER|GEOROC|CITATION_ID|5042,GEOROC,PAPER|GEOROC|CITATION_ID|5042,,[5042] KAUAHIKAUA J. P. (2002),KAUAHIKAUA,2002,7
PAPER|PETDB|CITATION_SHA1|035cec3dcc5406d1,PetDB,PAPER|PETDB|CITATION_SHA1|035cec3dcc5406d1,,"Kempton, P. D., Pearce, J. A., ... Christie, D. M. (2002). Sr-Nd-Pb-Hf ISOTOPE RESULTS FROM ODP LEG 187: EVIDENCE FOR MANTLE DYNAMICS OF THE AUSTRALIAN-ANTARCTIC DISCORDANCE AND ORIGIN OF THE INDIAN MORB SOURCE. GEOCHEM GEOPHYS GEOSYST, 3(12)",KEMPTON,2002,57
PAPER|GEOROC|CITATION_ID|7985,GEOROC,PAPER|GEOROC|CITATION_ID|7985,,[7985] KERR A. C. (2002),KERR,2002,11
PAPER|GEOROC|CITATION_ID|5162,GEOROC,PAPER|GEOROC|CITATION_ID|5162,,[5162] LARSSON D. (2002),LARSSON,2002,20
PAPER|GEOROC|CITATION_ID|9895,GEOROC,PAPER|GEOROC|CITATION_ID|9895,,[9895] LOPEZ J. C. (2002),LOPEZ,2002,10
PAPER|GEOROC|CITATION_ID|7845,GEOROC,PAPER|GEOROC|CITATION_ID|7845,,[7845] MAHONEY J. J. (2002),MAHONEY,2002,9
PAPER|GEOROC|CITATION_ID|8022,GEOROC,PAPER|GEOROC|CITATION_ID|8022,,[8022] MELLUSO L.(2002)  [GeoReM [1224] ],MELLUSO,2002,19
PAPER|GEOROC|CITATION_ID|5040,GEOROC,PAPER|GEOROC|CITATION_ID|5040,,[5040] MOMME P. (2002),MOMME,2002,34
PAPER|GEOROC|CITATION_ID|6317,GEOROC,PAPER|GEOROC|CITATION_ID|6317,,[6317] NAGAHASHI T. (2002),NAGAHASHI,2002,56
PAPER|GEOROC|CITATION_ID|5038,GEOROC,PAPER|GEOROC|CITATION_ID|5038,,[5038] NAUMANN T. R. (2002),NAUMANN,2002,20
PAPER|GEOROC|CITATION_ID|5169,GEOROC,PAPER|GEOROC|CITATION_ID|5169,,[5169] NEAL C. R. (2002),NEAL,2002,23
PAPER|GEOROC|CITATION_ID|4809,GEOROC,PAPER|GEOROC|CITATION_ID|4809,,[4809] NIKOGOSIAN I. K. (2002),NIKOGOSIAN,2002,8
PAPER|GEOROC|CITATION_ID|4808,GEOROC,PAPER|GEOROC|CITATION_ID|4808,,[4808] NORMAN M. D. (2002),NORMAN,2002,1
PAPER|GEOROC|CITATION_ID|13177,GEOROC,PAPER|GEOROC|CITATION_ID|13177,,[13177] PICHAVANT M. (2002),PICHAVANT,2002,1
PAPER|PETDB|CITATION_SHA1|2783c33000022ff4,PetDB,PAPER|PETDB|CITATION_SHA1|2783c33000022ff4,,"Schilling, J., Le Roex, A. P., ... Le Roux, P. J. (2002). CRYSTALLIZATION PROCESSES BENEATH THE SOUTHERN MID-ATLANTIC RIDGE (40-55 DEG S), EVIDENCE FOR HIGH-PRESSURE INITIATION OF CRYSTALLIZATION. CONTRIB MINERAL PETROL, 142, 582-602.",SCHILLING,2002,30
PAPER|GEOROC|CITATION_ID|11474,GEOROC,PAPER|GEOROC|CITATION_ID|11474,,[11474] SHERVAIS J. W. (2002),SHERVAIS,2002,9
PAPER|GEOROC|CITATION_ID|11472,GEOROC,PAPER|GEOROC|CITATION_ID|11472,,[11472] SHOEMAKER K. A. (2002),SHOEMAKER,2002,46
PAPER|GEOROC|CITATION_ID|5041,GEOROC,PAPER|GEOROC|CITATION_ID|5041,,[5041] SIGVALDASON G. E. (2002),SIGVALDASON,2002,2
PAPER|PETDB|CITATION_SHA1|c8e07f76b5fb469e,PetDB,PAPER|PETDB|CITATION_SHA1|c8e07f76b5fb469e,,"Sims, K. W. W., Blichert-toft, J., ... Donnellan, N. C. B. (2002). CHEMICAL AND ISOTOPIC CONSTRAINTS ON THE GENERATION AND TRANSPORT OF MAGMA BENEATH THE EAST PACIFIC RISE. GEOCHIM COSMOCHIM ACTA, 66, 3481-3504.",SIMS,2002,20
PAPER|GEOROC|CITATION_ID|9226,GEOROC,PAPER|GEOROC|CITATION_ID|9226,,[9226] SISSON T. W. (2002),SISSON,2002,60
PAPER|PETDB|CITATION_SHA1|666d1a017db6cef9,PetDB,PAPER|PETDB|CITATION_SHA1|666d1a017db6cef9,,"Snow, J. E. (2002). MAJOR AND TRACE ELEMENT EVOLUTION OF HOLE 735B GABBROS. PROC ODP, SCI RESULTS, 176",SNOW,2002,1
PAPER|PETDB|CITATION_SHA1|bd762a8bf72b1b90,PetDB,PAPER|PETDB|CITATION_SHA1|bd762a8bf72b1b90,,"Sours-page, R. E., Nielsen, R. L., ... Batiza, R. (2002). MELT INCLUSIONS AS INDICATORS OF PARENTAL MAGMA DIVERSITY ON THE NORTHERN EAST PACIFIC RISE. CHEMICAL GEOLOGY, 183, 237-261.",SOURSPAGE,2002,1
PAPER|PETDB|CITATION_SHA1|1139bd1186146d88,PetDB,PAPER|PETDB|CITATION_SHA1|1139bd1186146d88,,"Stewart, S., Klein, E. M., ... Karson, J. A. (2002). GEOCHEMISTRY OF DIKES AND LAVAS FROM THE NORTH WALL OF THE HESS DEEP RIFT: INSIGHTS INTO THE FOUR-DIMENSIONAL CHARACTER OF CRUSTAL CONSTRUCTION AT FAST SPREADING MID-OCEAN RIDGES. J GEOPHYS RES, 107(B2), 24.",STEWART,2002,136
PAPER|GEOROC|CITATION_ID|5160,GEOROC,PAPER|GEOROC|CITATION_ID|5160,,[5160] SUMNER J. M. (2002),SUMNER,2002,1
PAPER|GEOROC|CITATION_ID|11395,GEOROC,PAPER|GEOROC|CITATION_ID|11395,,[11395] TANAKA R. (2002),TANAKA,2002,11
PAPER|GEOROC|CITATION_ID|4816,GEOROC,PAPER|GEOROC|CITATION_ID|4816,,[4816] TEJADA M. L. G. (2002),TEJADA,2002,63
PAPER|PETDB|CITATION_SHA1|5cd24a591a90e414,PetDB,PAPER|PETDB|CITATION_SHA1|5cd24a591a90e414,,"Thirlwall, M. F., Murton, B. J., ... Taylor, R. N. (2002). PLUME-RIDGE INTERACTION: A GEOCHEMICAL PERSPECTIVE FROM THE REYKJANES RIDGE. J PETROL, 43, 1987-2012.",THIRLWALL,2002,195
PAPER|GEOROC|CITATION_ID|6289,GEOROC,PAPER|GEOROC|CITATION_ID|6289,,[6289] THORNBER C. R. (2002),THORNBER,2002,522
PAPER|GEOROC|CITATION_ID|4744,GEOROC,PAPER|GEOROC|CITATION_ID|4744,,[4744] TROLL V. R. (2002),TROLL,2002,1
PAPER|GEOROC|CITATION_ID|8926,GEOROC,PAPER|GEOROC|CITATION_ID|8926,,[8926] WALKER J. A. (2002),WALKER,2002,12
PAPER|GEOROC|CITATION_ID|5175,GEOROC,PAPER|GEOROC|CITATION_ID|5175,,[5175] WALLACE P. J. (2002),WALLACE,2002,21
PAPER|GEOROC|CITATION_ID|11473,GEOROC,PAPER|GEOROC|CITATION_ID|11473,,[11473] WHITE C. M. (2002),WHITE,2002,21
PAPER|GEOROC|CITATION_ID|6672,GEOROC,PAPER|GEOROC|CITATION_ID|6672,,[6672] AMMA-MIYASAKA M. (2003),AMMAMIYASAKA,2003,36
PAPER|GEOROC|CITATION_ID|7890,GEOROC,PAPER|GEOROC|CITATION_ID|7890,,[7890] BOURDON E. (2003),BOURDON,2003,2
PAPER|GEOROC|CITATION_ID|7902,GEOROC,PAPER|GEOROC|CITATION_ID|7902,,[7902] BÜCHL A. (2003),BUCHL,2003,3
PAPER|GEOROC|CITATION_ID|7955,GEOROC,PAPER|GEOROC|CITATION_ID|7955,,[7955] CAMP V. E. (2003),CAMP,2003,130
PAPER|GEOROC|CITATION_ID|12927,GEOROC,PAPER|GEOROC|CITATION_ID|12927,,[12927] CARRACEDO J. C. (2003),CARRACEDO,2003,22
PAPER|GEOROC|CITATION_ID|6121,GEOROC,PAPER|GEOROC|CITATION_ID|6121,,[6121] DAVIS M. G. (2003),DAVIS,2003,134
PAPER|GEOROC|CITATION_ID|8773,GEOROC,PAPER|GEOROC|CITATION_ID|8773,,[8773] D^ORAZIO M. (2003),DORAZIO,2003,7
PAPER|GEOROC|CITATION_ID|6125,GEOROC,PAPER|GEOROC|CITATION_ID|6125,,[6125] DURAISWAMI R. A. (2003),DURAISWAMI,2003,3
PAPER|GEOROC|CITATION_ID|6277,GEOROC,PAPER|GEOROC|CITATION_ID|6277,,[6277] ELY J. C.(2003)  [GeoReM [401] ],ELY,2003,8
PAPER|GEOROC|CITATION_ID|6179,GEOROC,PAPER|GEOROC|CITATION_ID|6179,,[6179] FITTON J. G. (2003),FITTON,2003,36
PAPER|GEOROC|CITATION_ID|6188,GEOROC,PAPER|GEOROC|CITATION_ID|6188,,[6188] GAGNEVIN D. (2003),GAGNEVIN,2003,3
PAPER|GEOROC|CITATION_ID|6674,GEOROC,PAPER|GEOROC|CITATION_ID|6674,,[6674] GARCIA M. O. (2003),GARCIA,2003,85
PAPER|GEOROC|CITATION_ID|6671,GEOROC,PAPER|GEOROC|CITATION_ID|6671,,[6671] HANGHOJ K.(2003)  [GeoReM [460] ],HANGHOJ,2003,96
PAPER|MERGED|4b4e2a22dbd8e4c9,GEOROC; PetDB,PAPER|MERGED|4b4e2a22dbd8e4c9,,"Harpp, K. S., Fornari, D. J., ... Kurz, M. D. (2003). GENOVESA SUBMARINE RIDGE: A MANIFESTATION OF PLUME-RIDGE INTERACTION IN THE NORTHERN GALAPAGOS ISLANDS. GEOCHEM GEOPHYS GEOSYST, 4(9); [8351] HARPP K. S.(2003)  [GeoReM [1073] ]",HARPP,2003,17
