accuracy,balanced_accuracy,macro_f1,weighted_f1
0.8508527386028206,0.7527873893850674,0.7300462562827729,0.8513016707058012
0.8243419338024498,0.67357241103675,0.6570415812780667,0.8278574930351142
0.8109953901314666,0.6982666761181326,0.6924376132556469,0.8116044264390835
0.8459160429547673,0.7292588371602975,0.6491459260988606,0.8526763651336965
0.8319439033891702,0.7235574802991749,0.6932043586907808,0.8348377079472711
0.8326337880377754,0.6563083021877476,0.6573182872259324,0.8312722033085006
0.8387350534927628,0.6788813661060884,0.6740959557016004,0.8438491824372076
0.8211579266444378,0.6801153118943729,0.6589954681805893,0.8263791200388264
0.8516884575278736,0.7432960240543722,0.6943314056723917,0.8521153363262208
0.8085259465779296,0.7273091873034176,0.6964279029290437,0.81028238489236
0.8457073551069912,0.7116899578050134,0.6692899676077231,0.8469301770560989
0.8366038318912238,0.7143166741749343,0.7064536253975626,0.8339380332782163
0.8394449950445986,0.7621599853006676,0.6529435543669875,0.8503734981767863
0.8675248055779029,0.7792167823739321,0.7163369017845698,0.870279402500146
0.8793150498021558,0.7207475591216093,0.6526896919743518,0.8813352365661754
0.8464703509479629,0.7171771548307405,0.7144611810769846,0.8455489015829061
0.858376632495436,0.7076863982551127,0.675956846970259,0.8629568773649168
0.7965176470588236,0.6908451685201384,0.6926518309738542,0.7948548466281684
0.8545251752708731,0.7416127991559022,0.7174755877577763,0.8547536018207227
0.8281667557455906,0.704189098073577,0.6891923235665546,0.8260987691154961
0.812983261109695,0.6664964461476168,0.6654266284112484,0.8156547000513161
0.8358747447243022,0.6737834280422729,0.6678630083544839,0.8381135424539085
0.8105028486499876,0.7080433389072391,0.6889113777077833,0.8133758484355719
0.8651338971106413,0.7413226268678936,0.6935450872331524,0.8694765123751846
0.83671875,0.6969523976936525,0.7008290061584379,0.8364735100580232
0.800711743772242,0.7390316260356564,0.673142910453528,0.8047536287511561
0.8284348864994027,0.6980757261451656,0.6961376430854604,0.8237076654143025
0.779031779031779,0.677536801339885,0.672617959836912,0.7797691077271367
0.831798483206934,0.7138361593712483,0.6838710168419847,0.8348221476511005
0.8385959019146793,0.6910932429211073,0.6511282746301992,0.8436721836641484
0.8458211901852026,0.7150583392697331,0.6811296529500832,0.8511842473117629
0.8308003162610911,0.7640619640804029,0.7254018327744506,0.8331786109717797
0.858733525223451,0.6673328585229028,0.6614304835759225,0.864015932577069
0.8097659247889486,0.6670811084198168,0.6435090477730914,0.8100272061748554
0.8288914987803776,0.7050206338171461,0.688762858130164,0.8269943918654319
0.8396119644300728,0.6771103603172968,0.6866971186248977,0.8367438977463818
0.8440442079410561,0.759810229679662,0.7055555598208063,0.8497380856038049
0.8156028368794326,0.6917368605139645,0.6796291049509873,0.8150466989149485
0.8391614629794826,0.7661411063742335,0.7177042492318804,0.8396559544870402
0.8457752255947498,0.7225130987400868,0.7051257086329914,0.8447093083879798
0.8106657432256947,0.6818435164228689,0.6815816900875792,0.8060567675346352
0.8302027152687372,0.7156672768203963,0.7087347204875519,0.8294242515865548
0.8623721881390594,0.7645086002413615,0.7048640961211523,0.8694121113894908
0.8326902299737614,0.7136971703550608,0.6997362682823571,0.8358960030820564
0.8683417085427135,0.7353833681178961,0.7103335989878965,0.8694872939994651
0.825199203187251,0.6691416017675617,0.6464150861861273,0.8304107353765797
0.8623175965665236,0.7416159036156239,0.6727024500407125,0.8670418619294016
0.8310287610619469,0.6972305074740115,0.6846896482765716,0.8338914080318252
0.8569593835286563,0.7279580521107573,0.672153146932775,0.8602104777996601
0.8559921091566661,0.7493694542318395,0.7093887954359979,0.8591043410036818
0.8610147441457069,0.7553878116684303,0.7283814692219094,0.8645535710517529
0.8068930129137091,0.6760338386146647,0.6596693023232318,0.8068035480988169
0.8025826994516186,0.6484033832137506,0.620518209362297,0.8058293713234761
0.8189373424222617,0.7361582811981545,0.6772094353657592,0.8237837715171472
0.8145718844176565,0.6971779765006638,0.6875102204522592,0.8133580452252613
0.8489294210943695,0.7223909322748345,0.7249787686808058,0.846218818735281
0.8275597351501776,0.7562743382731401,0.7267258887362905,0.8238897683356061
0.8484899188488245,0.7137371165777644,0.665315619669806,0.8545383131972358
0.8067313471280158,0.6874982400727639,0.6962623950279568,0.8049923220459745
0.8552755232806493,0.6872649282932168,0.6583080184400435,0.8602743452785973
0.8619610835558947,0.7532618785935918,0.7205584967184319,0.8641785886356256
0.8372449391079926,0.7081970780877569,0.7077272967389636,0.8356465144235908
0.7882991556091676,0.6776102550885671,0.6726038310294975,0.7832551507486358
0.8368533823079277,0.7309483543076062,0.7304597348317197,0.836162664320201
0.8315656165901536,0.6853664373806474,0.6677995762338643,0.832257586809822
0.8035056269295887,0.6761427063844037,0.6798560901314102,0.8026315101204998
0.8143138219380226,0.7146927061982169,0.7131338222094701,0.8139941081978138
0.8452615617892343,0.7025883240717044,0.6693197240341515,0.8523731720622888
0.8134613750318688,0.6655407783820442,0.6630639426619401,0.8140800273156295
0.8116438356164384,0.7290053005634569,0.7322425796470746,0.806777778515657
0.819795679115726,0.7533556296948567,0.7030796764104236,0.8253548447374336
0.8457908357436444,0.7313441095371078,0.6964750830683605,0.8485649025713929
0.8359187442289935,0.7269750525859309,0.7110623018197978,0.8380341034923282
0.847297506582004,0.7483479282047136,0.6389301437170277,0.8530672552596363
0.8399781113195748,0.7459818829826022,0.6946469727922772,0.8445654292468193
0.8354280294047901,0.7035323703075177,0.6547983185219168,0.8361744027193869
0.8457833361500761,0.6630116806922323,0.6495884591845842,0.8495068636014672
0.8526111160201467,0.7264805541268371,0.6907159288049206,0.8588722349748915
0.8270561106840891,0.7581971165569392,0.7247594521962412,0.8318285534996646
0.8596211718888299,0.7400829901021935,0.6866775703109111,0.8640144286406466
0.8250627534273026,0.7071535411030673,0.7064275544280934,0.8250518162408949
0.7714309821127235,0.6752215788461376,0.6631488962386516,0.7709795275890601
0.8363924345476568,0.6566311361722146,0.6326553258956964,0.8471671420236124
0.8489798991191749,0.7020458170859885,0.6751767949773926,0.8534246774248168
0.8236435899805897,0.7208578192926712,0.6947268430909734,0.8246878583296496
0.8176190903382076,0.6928462726857623,0.6549294876815309,0.8197707783198367
0.8317627734071065,0.7549077039018754,0.6812308710484356,0.8364871351315293
0.8346006050200311,0.7419608352462737,0.7005221902841481,0.8351982734183834
0.8577389387498032,0.7004094077132657,0.6759742005183516,0.8605074119814607
0.8372461092060143,0.7312777804519087,0.6960739466224075,0.8413784813401449
0.8396624472573839,0.6886651304996856,0.6811342360524347,0.8389597794846424
0.8257597408783462,0.6885976182872701,0.5918016692375789,0.8321777611037884
0.8335010060362174,0.7221046263840646,0.715634761295503,0.8349324250390018
0.8433725730010702,0.7053999778772413,0.7073331828806944,0.843323165432094
0.8213050314465409,0.687700889694272,0.6665468766360749,0.8253836419537176
0.8187445440838029,0.695830095936955,0.6639034502090828,0.8241965629307779
0.8327349719230415,0.7090176939513013,0.6779090818045683,0.8395380770662737
0.8455671286803904,0.6817329397689537,0.6794521686889803,0.8494960740192394
0.8572180550072378,0.7312307688304089,0.725611438371176,0.8574606747905322
0.8221687638786085,0.6800220377909769,0.6652558133713933,0.8241546169832444
0.8406676783004552,0.688575960754791,0.6813126702946996,0.8445856099618414
0.7714454576156704,0.6970045182351148,0.6832297978171039,0.7627561313988886
0.8275329395729214,0.7450584074413202,0.7188112066411015,0.829963571564929
0.8614658308180482,0.7232566282110766,0.6977225102196988,0.8658779327353591
0.8335375316507392,0.7536031415535154,0.703036094892895,0.8400191382705874
0.8430565641894618,0.6797310853098555,0.6797108697921299,0.8407457457552695
0.8395397652180673,0.7115465989458148,0.7160924725111405,0.8380103889364653
0.8067433402142927,0.6749731657962448,0.6475548354201643,0.8121027825556744
0.8422994422994423,0.6623616379902271,0.6398834682126925,0.8494280818876555
0.8517123774335654,0.7182154492487043,0.7016057402029534,0.8507368915479853
0.845798965469034,0.7089485963807307,0.6487135781185731,0.8499446310564271
0.8172252533125487,0.7142232369325339,0.715382128571594,0.8137627554508414
0.8486871384067646,0.7145839824338069,0.6968854432773373,0.849985004316072
0.8505619021082939,0.7191552009291419,0.6706472246752394,0.8527506512746368
0.8501875713586691,0.7086454496867618,0.6855263403265173,0.8554938953675102
0.8107258201597825,0.7156384206079265,0.6843898758177944,0.8087285474074435
0.8546680197158597,0.7267641824749796,0.7146346809090949,0.8532601793577791
0.7973809945142453,0.72164635064274,0.6645820940796305,0.8062656840092051
0.813602227660113,0.6879070616702079,0.6511609942831251,0.8159963080587896
0.8258401453224341,0.6706164030329762,0.6674913856351093,0.8266034341552438
0.8504886988393403,0.7266069928655846,0.6790182836516307,0.8494930525506763
0.8569624015455491,0.686346208358402,0.6712343472613322,0.854343766818288
0.8420137379358317,0.7434311752485088,0.6910212232758703,0.8479816158853845
0.8347575612097936,0.7281135687588101,0.7056529861111733,0.8374173109476662
0.823592112275715,0.7336951859436408,0.7252941280129269,0.8234485121463211
0.8304347826086956,0.6921091524118552,0.6717488446931081,0.8265741872539584
0.7883021776835614,0.670618606609599,0.6576809600473047,0.790147682596749
0.8239132520871317,0.7191514200583118,0.6786724585979841,0.8294284438420211
0.8681672025723473,0.7326210224461965,0.6816599689271723,0.8732722263017939
0.8346586235261859,0.7634964076718815,0.7371111727984827,0.8371654005700936
0.821781272860278,0.6658726316402348,0.6348825854141387,0.8271489683305739
0.8295482904916396,0.7044845359407597,0.6894657744007655,0.8228572726634213
0.8153901996370236,0.7020432643886558,0.6607999491150628,0.8207850771881285
0.815320874471086,0.705103588851302,0.6623764525006455,0.8129278220671827
0.843334499650105,0.7507529153356485,0.6994666180085869,0.8474339599970611
0.8263845675171126,0.775013049518565,0.7182351068216489,0.8291072478091109
0.8176804812834224,0.6988483419573952,0.6786663677163407,0.8195055120372635
0.8092988562904028,0.6800021543877678,0.6828328453726105,0.8090873400029577
0.8347024178549287,0.7183615841304543,0.6976628839359313,0.8376841313422856
0.8355935041017913,0.6753771016466589,0.6800193275434208,0.8348113664232122
0.8357826512924863,0.7033476939332934,0.6734107205895226,0.8384395945549551
0.8373879641485276,0.7243354571095252,0.7091749308895556,0.8406502147252709
0.8381145875660301,0.663444008781539,0.6510668741798199,0.8457674286940595
0.862320475223701,0.7579121897656624,0.698767879353785,0.8669866779824145
0.8512026410941675,0.7495628369239253,0.7086431293065025,0.8534976533438775
0.8492414390983962,0.6741247196482678,0.655533446751827,0.8532977711429334
0.8416300836577487,0.7273617571686353,0.6875854946584573,0.8489028498288946
0.8130177514792899,0.6912728612274559,0.691646410649507,0.8118598645366171
0.8668916069169127,0.7872377991588109,0.7266094897877504,0.8683959427046578
0.8829684481648422,0.766481717356033,0.7122643848972574,0.8887159092722243
0.803260770561982,0.682468184560477,0.688937628489833,0.7969865375350111
0.7983287475797411,0.6797070239719241,0.6831992485003229,0.796765278930636
0.8474072946013859,0.7440125730852314,0.7168816318998639,0.8529007746704507
0.8543275632490013,0.7585348843018341,0.7007931124598701,0.8612708635217098
0.8390312216821814,0.6618087981121754,0.6537167160032183,0.8428110922837331
0.8568677297588784,0.8030754408001991,0.6985397855823775,0.8633494392041027
0.8276207656845059,0.7115880488052584,0.6988415345654965,0.8309062974014754
0.8178948913681738,0.6571963689920137,0.617233591016428,0.8185181375413376
0.8541367766618843,0.7220758490915525,0.7139684300511219,0.8536534232309527
0.8349953123668286,0.6935193409940321,0.6787677218343846,0.8317589938238032
0.8370973098638326,0.7061689714289452,0.687042459223767,0.8399459650952456
0.8456386172915544,0.7149792248072503,0.694960140578531,0.8493790928694851
0.8425954672461968,0.6698711981416738,0.6479237218241423,0.8464356705341949
0.8536356821589205,0.7769479626828886,0.6938045007177374,0.8584264316801448
0.8405473746839208,0.6883362671561513,0.6796439745745471,0.8421790160406523
0.8266472347932806,0.685234719176512,0.679101827215858,0.8292196281803863
0.8183670005092514,0.7120923651108121,0.657668657550447,0.819538301581244
0.82974255269503,0.7004572435911464,0.6539251409174672,0.8388872103330393
0.8380890792983591,0.6919855377204427,0.6744882115101487,0.8432725221228172
0.8505487662489297,0.7098094634594414,0.6956108309612318,0.8510580875468964
0.8450252623396813,0.7494777354107127,0.7343965790316251,0.8457714327017172
0.8523353394930915,0.68679745685272,0.6841463069227717,0.8512662970020253
0.8379493223335298,0.7123491972132167,0.6769300280889716,0.8420732507851479
0.8047950166594234,0.6606429800235218,0.6499243598306768,0.8070776631605471
0.8280034572169404,0.7099981298737104,0.6996733513038524,0.8265108184935621
0.8533571650606154,0.7762569322394971,0.6977735287600912,0.8598761172955088
0.8181818181818182,0.6982444914457551,0.6909774140532754,0.8193966299449565
0.8179721458351814,0.676715396786169,0.6713341774740337,0.8135209397882844
0.8066018125883428,0.7235446734059523,0.694350747745701,0.8043732631146195
0.8147867138762435,0.7294037712545415,0.7281000297607212,0.8098016514165909
0.8236537323526926,0.698185023412335,0.700929381412607,0.8203493384120405
0.8021281986318723,0.7356882649715457,0.7048867918396391,0.7999123324104496
0.8258714686932099,0.72418477205984,0.6803701580194376,0.8217919038730922
0.8368347338935574,0.6812123585184222,0.6595058139854039,0.837481349471795
0.8407693658879325,0.728415366456968,0.7266852326763602,0.8402606275815373
0.7858256165765105,0.6334025558371843,0.6164597506158735,0.7865656923619968
0.8005112910097998,0.6975230045608922,0.6677974936944092,0.8056768228512229
0.8061640587956378,0.6861775800807162,0.6501754183191066,0.8119479261411359
0.8316708229426434,0.6988453041706388,0.6878812972461491,0.8282016397092051
0.814894959877378,0.7140067714298707,0.7121422086325294,0.8134335654915734
0.8138742116925175,0.6611735256654704,0.6521802428382326,0.8103841006100797
0.8419284726338668,0.7684090934420942,0.6981744355444475,0.8469386287289654
0.8512332323669407,0.7714678121147305,0.6743199242442124,0.8581873224329873
0.8012244494914584,0.7206438968423108,0.666492071420095,0.803944977199776
0.8246457932482071,0.7077734976350282,0.6979204470203371,0.8256776977106131
0.8459377007064869,0.7786516772324177,0.7014638075807279,0.85145761483721
0.8462649210627647,0.7083257026964446,0.6898928536557463,0.8517771328756997
0.8658528708906542,0.7105993363354768,0.7059349440787777,0.8672865755388035
0.7991392938696645,0.6999430974344272,0.6718125162541535,0.8016260294540944
0.8064463216599689,0.6461660188682801,0.636604430537636,0.8062469084151916
0.8280270956816257,0.694600026508015,0.6739247333747094,0.8341994071597416
0.8361836183618362,0.7287365660770662,0.693755849564577,0.8397609748494137
0.821792618629174,0.740278637779139,0.7266565773234948,0.8189416501539516
0.8158710477371358,0.6921611866917741,0.6815986625905892,0.812979249461521
0.8387764855822846,0.661132572201439,0.6664909092467919,0.8372241749796384
0.8395333269580185,0.7158616183401563,0.6850309863413415,0.8422996840130151
0.8314589893537262,0.6833719881464807,0.6845139443876331,0.8307193594444604
0.8341918294849023,0.6974426113882892,0.6887783251721369,0.8345112164564297
0.8330652670786421,0.7692545297401985,0.6978631542781694,0.8373285994499529
0.8396359122879603,0.722970065716332,0.6842138589430882,0.8440866721020759
0.8207530335474661,0.6860269311206459,0.6792157832156969,0.8177807591238004
0.8084343520573672,0.6843379574139659,0.6563716754192666,0.8088160097521871
0.8661584355319855,0.6991768706446,0.6948951657649688,0.8665493602108275
0.8209160436538627,0.7423753484002176,0.6776049751237636,0.8255923643293346
0.8366575872067481,0.7133199320665564,0.6983039175738761,0.8382358738855495
0.8081618105675844,0.6856628120767646,0.6815287450373206,0.8074855659165459
0.8246901886494593,0.6950165213572888,0.683724710651826,0.8262341855858777
0.8651704642795957,0.7643007460035391,0.7204725015377234,0.8693026459265648
0.8019338118022329,0.7120796226996647,0.6855559751470117,0.8022979007492729
0.8467929247811328,0.7521172995362899,0.6955092973307075,0.8514423805904806
0.8380889729463038,0.7347072170831648,0.6712318328966815,0.844240212997005
0.8461602601517552,0.7577588626983921,0.7227258008572286,0.8502054608211035
0.8216663667446464,0.7193512336093393,0.6954762587785677,0.8188376911568356
0.7870800074252831,0.7050816532492454,0.6522508572668686,0.7879489841538708
0.8454164652811342,0.7569774327472001,0.6934756764776444,0.8457859221818971
0.8586797817567048,0.6981360728238748,0.6899640593225054,0.8589273862144933
0.830862114889461,0.7390065529667945,0.6884906688973276,0.8336813947353224
0.8244134186542563,0.7524227813224416,0.7108802129383727,0.8274907820328793
0.7922190451434018,0.6765854722000073,0.6588838382066771,0.7949171520860241
0.8412603021978022,0.6980202992198543,0.6601733137506482,0.8480579232969099
0.8487896466170455,0.6989775268896697,0.6969368766900499,0.8465008410178548
0.844368986983588,0.7236110132038438,0.6729950132676201,0.8500112693673976
0.8381482463115116,0.7299554371725507,0.6764875444416305,0.8463411103642479
0.8356705351386202,0.6878293478177631,0.6495193196215938,0.8378257180827409
0.8361430597132503,0.7412429615649181,0.7139001076389586,0.840071612735525
0.8519147490872039,0.7254826768179765,0.7063502343253616,0.8558246805123568
0.8546855907510105,0.7908475512012144,0.7229410093074554,0.8607213910516658
0.8295786758383491,0.6848229677075004,0.6654328288333744,0.8341785564667543
0.8513798701298702,0.7072554450468834,0.6552333009639468,0.8584075962405888
0.8412844883270277,0.7733464179781088,0.6552012873268982,0.8487725011857459
0.8223223223223223,0.727629552513342,0.6850302813053518,0.8301199936156045
0.8564600448095594,0.7336236646069028,0.6819170651378981,0.8630372792144335
0.8162874051846295,0.7023407685290615,0.6951021669153857,0.8136539722317316
0.8395052001260637,0.7325726998491962,0.6631878806282747,0.8417796533550556
0.8520916334661355,0.7816300034427012,0.7407395885491335,0.8544049049367247
0.8356740316665175,0.6804196821356834,0.6602216183715247,0.8394254678784174
0.8258825285469065,0.7041006080789187,0.6713615949248974,0.8317423264145729
0.8313767342582711,0.6942524877573739,0.6880124464458355,0.8284785583838926
0.8293344289235826,0.756028518296189,0.7284413459706761,0.8305152711752682
0.8068440399089796,0.6285014849823084,0.615903462287346,0.809178667699041
0.8184568835098336,0.7352086350111415,0.7180488954410031,0.819004764253161
0.8290703827835597,0.6727377834110922,0.6584091428775585,0.8317693375598397
0.8196434256606177,0.6665223785872221,0.6424901123083812,0.8198297876225177
0.8395261173936457,0.7031715516040984,0.6865869051242227,0.8404930275395899
0.8214629030848554,0.7383905032005853,0.6764685570876143,0.8281260695500655
0.8370207735179869,0.7341192289117391,0.7076545680001229,0.8383894804579494
0.7974882260596546,0.7162760868476593,0.7055128630405207,0.7922879125260273
0.8448687350835322,0.6695311243953471,0.6599890688627469,0.8486094846836543
0.8182696530522617,0.6989274836932844,0.6886148121550597,0.8175312235740678
0.8163536776212833,0.6969055426379478,0.6886798394833685,0.8145251231296103
0.8788416552391708,0.7642345887317488,0.6742501998642066,0.8838832604887258
0.8054144106622241,0.6887458314988919,0.6691879664796934,0.8055184336906454
0.8080027775366722,0.6617062543251162,0.6202930344193825,0.8129969670453802
0.8112994350282486,0.7169946104641594,0.7113774716661923,0.808837769020961
0.8309010450993315,0.7589879332713373,0.6695572568105969,0.8352412562562679
0.8213297720118287,0.7072153144853969,0.6823632250295079,0.8265301215034516
0.8148727718056878,0.7061912942363706,0.7067713698469135,0.8113995841752467
0.8359727641343432,0.6956529621867122,0.6972390773092361,0.8330635778721888
0.8347708894878706,0.7055981824845494,0.6751468558472637,0.8392885754975383
0.8432299877386582,0.7263054286441397,0.7233623478195039,0.8425508977639923
0.8253039583142884,0.6707491264720655,0.6716224488663621,0.8252910863276915
0.818247061989773,0.7315241107913144,0.6869495644637028,0.8204408050347568
0.8524904214559387,0.6892131222576905,0.6438311063513912,0.8594514903922189
0.8137304906661226,0.7340747421434841,0.689060841442726,0.8122143342396345
0.8352894211576847,0.6884542135956888,0.6788608696453257,0.8358809508354272
0.8451479697178252,0.7009210763596405,0.6836364882309245,0.8504774810828332
0.8142585723333031,0.7317515230771872,0.7182737874878012,0.8168119988479065
0.8445296003753813,0.7518999823320217,0.7024100963063913,0.8513438657613671
0.8311656838193715,0.7161546643705184,0.6780596521692421,0.8366038786892939
0.8176572873853936,0.6810500911786935,0.6487057345685096,0.8234583557144834
0.847796661152053,0.7087226195283214,0.6850676136684319,0.8515762846550116
0.8106067335879897,0.7433829625685622,0.7032721294143969,0.8102217711149976
0.8129200268817204,0.69809183462935,0.685700804781027,0.8112275688814122
0.8469012605042017,0.6968681615913452,0.6884313505417812,0.8471018016477997
0.8390715064651815,0.7205949428698407,0.6921018805906827,0.8362760297519464
0.83719155431188,0.7101069110576019,0.7148761178319425,0.8371414063692484
0.8286926994906622,0.6579907125337577,0.6555975859257295,0.8258921028991955
0.8093797276853253,0.7244411209956148,0.6752910616681428,0.812245206290475
0.7940435066753805,0.7127011199290771,0.6797060448747364,0.7918347710819061
0.8079390164544018,0.696001755695321,0.6912536867790188,0.8090352212326916
0.8202992027232823,0.7171681589508633,0.6918624652381977,0.8241697747493952
0.8186662360729856,0.6939129098272729,0.6929874394072078,0.8214550362468725
0.8227812587674179,0.7201847110369122,0.6858623952764271,0.8278213617000065
0.8224105850733926,0.72436750138654,0.7122059124494032,0.8228118518884894
0.8151587512160609,0.6913069568072925,0.6733736306439473,0.8154897930717055
0.8265416516408222,0.6942096681973502,0.6858884942282357,0.8240200090990725
0.8255549729068344,0.7035203653697804,0.7048571301064808,0.8204832155176058
0.8398971892877871,0.7340398712835438,0.7200544647342491,0.8390645541230176
0.8099049524762382,0.7200589557316665,0.6753399887114925,0.8166976945876172
0.8534553851228764,0.755605428613229,0.6994969710203859,0.8610649408664918
0.8196119986957939,0.6793564552349249,0.6750257295202231,0.8165834382452073
0.8084067323624313,0.7023504809572683,0.6799778373708264,0.8077777985945791
0.8309676302579193,0.7553423110633665,0.702148530487984,0.8350600447649305
0.8143900714790668,0.7263747003206129,0.686543619900443,0.8161774097247064
0.8343528654217643,0.7420553840569586,0.6983700132473323,0.8410555168508651
0.8493112692983267,0.7708025237193021,0.7303483905896435,0.8534356168372182
0.8413025926258186,0.7178753291720588,0.6985387106462,0.8398232361827587
0.8136562695504513,0.7115326914297205,0.6695535787157593,0.8123906752639669
0.8310042248943776,0.6526517967596781,0.6440182268864977,0.8319834429858786
0.8196876478939896,0.6867764858166967,0.6472846685807581,0.8170862939326399
0.8428032047149829,0.705063475538543,0.7039656563580166,0.8452016430289594
0.8238262208158728,0.6805578930465483,0.6814776625172398,0.824531772930804
0.8326201049656843,0.7693224124616556,0.7089029406599219,0.8394452654181717
0.8074837792196249,0.6922857772725017,0.6847627023307437,0.8032430830863116
0.8467840735068912,0.6756560846233661,0.6635236962953428,0.8499986980268335
0.8378319861431871,0.6568204183347272,0.6488463246481158,0.8364037913782959
0.8341562334685241,0.6920309938301314,0.7056493938578972,0.8331261496241107
0.8186787732789771,0.6698494002610134,0.6453298489152725,0.8263933057831455
0.8156398832385927,0.6458272726685508,0.6265267828985119,0.8224513655953344
0.8550713749060856,0.7361007551225537,0.6710836381100376,0.8605429870689941
0.8593354697250801,0.7782985517477994,0.7266584685049662,0.865315999729229
0.8116571428571429,0.7015831005437422,0.6901105692541346,0.8124271879098472
0.8560126582278481,0.7087419290065825,0.70003734387595,0.8602826601224721
0.831199460916442,0.6788857159314792,0.6487606553445816,0.8316068645896242
0.8389602846148261,0.7008646799380254,0.6913359586460557,0.8347866184952236
0.8307923019245189,0.7251009325145048,0.7044420605842283,0.8293811419399992
0.8306643672497331,0.6895225211803316,0.6738580212657554,0.8311198418797601
0.8389845397048489,0.7222078711928585,0.6904998907910183,0.8409756186011266
0.8164304174171823,0.6909291382352178,0.6655173808346291,0.8196908608583188
0.8285554131966688,0.6565120436803721,0.6287036732449006,0.8323342012482305
0.844063302676278,0.7018612381738845,0.6879247808144365,0.8450305980241637
0.8486248624862486,0.7400347316201131,0.6522753584513977,0.8607869419594234
0.8288471754914114,0.6115375866143077,0.5897537114204252,0.8276232645055127
0.7911685994647636,0.6829665948294513,0.687091595448718,0.7860433282783028
0.805863839655458,0.634091832564329,0.6313173611840723,0.8081509574275741
0.8135469774217043,0.6541517219802828,0.645843425801359,0.8131095746587027
0.8438951428796347,0.7317336734467655,0.6990113642088951,0.8465739161126042
0.8263567109086626,0.653856962759309,0.6611250998048748,0.8248316739288047
0.8509763617677287,0.6706707816041652,0.6777951640749668,0.848229851507929
0.8031842818428184,0.6958854770073273,0.6832899164818081,0.8009027759758224
0.8188619180262634,0.6602135982989836,0.6618455310805993,0.8171494035459009
0.8207371556217423,0.7210965844521522,0.6926838556617646,0.8216962508454321
0.832875709317225,0.7298682831850746,0.7062652821552027,0.8353533615655316
0.8331116501056255,0.7072137348258078,0.6836019695084274,0.8367281778019886
0.8604973439063823,0.7162363639358601,0.686828518051224,0.864287873693268
0.8450923832540734,0.6982036178468742,0.683032337874291,0.8456668393923795
0.8212016407946594,0.7030870851527182,0.673556788929502,0.8253150431872893
0.8130841121495327,0.6684201998282168,0.6582893297462259,0.8154053699194647
0.8180507728037159,0.7121787189164781,0.7013767682293693,0.8143948865355783
0.8197862291822023,0.7054857320467678,0.6871869479061474,0.8219399760569409
0.8081924024815161,0.7044510552352236,0.6744308557612415,0.8111789451301045
0.8114530580444098,0.7227591459798186,0.7263504676145569,0.805030838255639
0.8418532943849399,0.685389841864893,0.6540436790902165,0.8482238472828108
0.8408416273790815,0.737221172696243,0.7102018755376069,0.845451456789593
0.8371405337473202,0.7187020222047319,0.6720936902535162,0.8410996102905197
0.792544731610338,0.7193034354769625,0.6980147215638495,0.7906670571274947
0.8247144670050761,0.7244895677653966,0.7022311710855917,0.8242817280522438
0.8411100007686986,0.6863686856428186,0.671769088885458,0.844077828165972
0.8414653035935564,0.7083825312923226,0.7062630957941162,0.8389026014789381
0.8102183481487875,0.6891768029294087,0.6789642187172813,0.8087587014282553
0.8210542659731387,0.6845443308352928,0.6506408219461728,0.8286339849701275
0.8393090813923056,0.7079408782830361,0.7058242744649645,0.8360854964900358
0.8010845006778129,0.6581507460504044,0.6472264879664764,0.802695103936953
0.7744627952406322,0.7038401694972279,0.6850793797595235,0.7728250907020022
0.8174530271398748,0.7352969469031009,0.6769659468995974,0.8186786667110934
0.8301675977653631,0.7437210478359785,0.7047496647541407,0.8319225244665949
0.8195097037793667,0.7450711537241067,0.7052496872552525,0.822708438996008
0.8593269879337481,0.733915461478289,0.6921543424198758,0.8641847536565332
0.8382246376811594,0.7456039008648838,0.6849485263910825,0.8446488904319468
0.8280918727915194,0.7328913298614468,0.6925375109413452,0.8259714877389088
0.8582021237641889,0.7310260899269884,0.6990973768016544,0.8604455858812292
0.8217029190587855,0.6949312016205127,0.6827505543915671,0.8234770216871391
0.8191688172999911,0.7029762175072949,0.7078056461002362,0.8183912264320393
0.8107891217119929,0.702468418703978,0.6936480825094032,0.8094426393597447
0.8321783418218252,0.6996827806875159,0.7102474784821136,0.8273391522152062
0.819247546346783,0.6862919954855689,0.6802739459209384,0.8200170443225516
0.8403264437150714,0.6875136401557486,0.6794712608308524,0.8435482747143948
0.8173374613003096,0.6814186698839177,0.671428919294081,0.8214377559176783
0.8252985074626865,0.6676792267889705,0.6656673826623642,0.8215473708885402
0.7748617489924079,0.7169541315474977,0.6023187074509514,0.7767689559358945
0.8351676048055112,0.7051623322039446,0.6757180105151633,0.8412498505368688
0.8038015762633287,0.6838722080038308,0.6689951601415713,0.8046912169393279
0.8040792312218082,0.6805540865441737,0.6753132126184731,0.8015747124765277
0.8430568216347615,0.7057290840159278,0.6882791392790527,0.8439355046411116
0.8266017842660178,0.7235178739170072,0.6863518943652527,0.8299516328743585
0.8172932330827067,0.7382890405312303,0.7156399230946778,0.8218092115738627
0.7842694515006116,0.7045245202855357,0.6873474753168922,0.7831008323735151
0.8510199025518209,0.7147651023440493,0.6847842092939713,0.8561985987562641
0.8124274618337648,0.6475770165836994,0.6384519772868018,0.816884123074352
0.8461134453781513,0.724148695253454,0.6802956174904753,0.843141113054346
0.843716300290336,0.6777638436686624,0.6684986656311838,0.8500044214175873
0.8346229062154579,0.7250241151550665,0.6878645639514374,0.8373575344858506
